folder,fluid_type,gap,test_type,condition_label,layer,speed_um_s,speed_mm_min,peak_force_N,work_of_adhesion_mJ,peel_distance_mm,peak_retraction_force_N,distance_to_peak_mm,propagation_distance_mm
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,158,3591.525424,215.49152544,0.05661433333333325,0.08053744887337655,-2.4924999999999997,0.05506067099567092,-2.029899999999998,-0.4626000000000019
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,159,3591.525424,215.49152544,0.056938238095238014,0.07352147217510824,-2.330200000000005,0.05088522943722937,-1.566200000000002,-0.7640000000000029
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,170,4097.457627,245.84745762,0.061886982683982586,0.09098543183376641,-2.7513000000000005,0.05910424675324666,-2.0331000000000046,-0.718199999999996
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,171,4097.457627,245.84745762,0.06447662337662328,0.09513208777619044,-2.854700000000001,0.06294371861471852,-2.136500000000005,-0.718199999999996
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,172,4097.457627,245.84745762,0.05941270995670987,0.0742569154285713,-2.4650999999999996,0.05280525108225101,-1.6783999999999963,-0.7867000000000033
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,173,4097.457627,245.84745762,0.06422530735930726,0.08915907070454551,-2.8068000000000026,0.0611546709956709,-2.0176000000000016,-0.789200000000001
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,174,4097.457627,245.84745762,0.06137412121212112,0.09290481905000016,-2.992199999999997,0.05848145454545446,-2.308799999999998,-0.6833999999999989
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,185,4603.389831,276.20338986,0.06137420346320338,0.09025259326753225,-2.6769999999999996,0.05772817748917741,-2.087200000000003,-0.5897999999999968
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,186,4603.389831,276.20338986,0.06380683982683974,0.09531831126515151,-2.6515000000000057,0.06267153679653671,-1.767700000000005,-0.8838000000000008
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,187,4603.389831,276.20338986,0.06550705627705618,0.0900279142028139,-2.7693999999999974,0.0605788051948051,-2.0337999999999994,-0.735599999999998
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,188,4603.389831,276.20338986,0.06353469696969688,0.09193226814913409,-2.8583,0.05983623809523801,-1.9887000000000015,-0.8695999999999984
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,189,4603.389831,276.20338986,0.06558062337662329,0.0954148808928571,-2.870899999999999,0.06310633766233759,-2.2805000000000035,-0.5903999999999954
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,195,4940.677966,296.44067796,0.06302223376623367,0.09703291364285714,-2.8393999999999977,0.05787994805194797,-2.1906999999999996,-0.6486999999999981
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,196,4940.677966,296.44067796,0.06792932467532457,0.1022259855287878,-2.9110000000000014,0.06576902164502155,-2.3567000000000036,-0.5542999999999978
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,197,4940.677966,296.44067796,0.06625004761904753,0.10311579736082235,-2.851300000000002,0.06385929870129861,-2.2890000000000015,-0.5623000000000005
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,198,4940.677966,296.44067796,0.06590465800865791,0.1020628652428573,-3.1614000000000004,0.06424655411255402,-1.7435000000000045,-1.417899999999996
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,199,4940.677966,296.44067796,0.06868261471861463,0.0961128594212121,-2.7646999999999977,0.06359258441558434,-2.194900000000004,-0.5697999999999936
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,210,5446.610169,326.79661014,0.0714715367965367,0.11180170849653684,-3.435200000000002,0.06847399999999991,-2.6737000000000037,-0.7614999999999981
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,211,5446.610169,326.79661014,0.07300935930735919,0.11061567586515168,-3.223399999999998,0.06955648051948041,-2.2663999999999973,-0.9570000000000007
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,212,5446.610169,326.79661014,0.06600926839826832,0.10581416604978346,-2.9510000000000005,0.06282327705627698,-2.257100000000001,-0.6938999999999993
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,213,5446.610169,326.79661014,0.06867251948051938,0.11050601485238085,-2.9314999999999998,0.06570654112554103,-2.3241000000000014,-0.6073999999999984
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,214,5446.610169,326.79661014,0.07386686580086571,0.113268912488528,-3.4226000000000028,0.07086942857142849,-2.466299999999997,-0.9563000000000059
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,225,5952.542373,357.15254238,0.07380435497835487,0.10923563063181806,-2.9231999999999942,0.06891824242424233,-2.2720999999999947,-0.6510999999999996
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,226,5952.542373,357.15254238,0.0747876406926406,0.12026830979090883,-3.308399999999999,0.07339591341991333,-2.6525000000000034,-0.6558999999999955
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,227,5952.542373,357.15254238,0.07170649783549773,0.11830217104285703,-3.479300000000002,0.0713717316017315,-2.616199999999999,-0.8631000000000029
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,228,5952.542373,357.15254238,0.06982332034632024,0.11380203568463212,-3.043999999999997,0.06706146753246744,-2.3802999999999983,-0.6636999999999986
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,229,5952.542373,357.15254238,0.0716750606060605,0.11473173605865804,-2.9908,0.06738035497835489,-2.2017999999999986,-0.7890000000000015
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,240,6458.474576,387.50847455999997,0.07521135497835488,0.11431908737142872,-3.098700000000001,0.07019464935064926,-2.281100000000002,-0.8175999999999988
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,241,6458.474576,387.50847455999997,0.0773667922077921,0.11367550988636374,-2.869399999999999,0.07168051948051939,-2.065899999999999,-0.8034999999999997
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,242,6458.474576,387.50847455999997,0.07711542857142846,0.11731955377597399,-2.943100000000001,0.07208809090909081,-2.2210000000000036,-0.7220999999999975
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,243,6458.474576,387.50847455999997,0.07752359307359297,0.13459581303290052,-3.717399999999998,0.07486622077922067,-2.581399999999995,-1.1360000000000028
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,244,6458.474576,387.50847455999997,0.08220578354978343,0.12936427498636371,-3.3950999999999993,0.0807723896103895,-2.654899999999998,-0.7402000000000015
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,255,6964.40678,417.8644068,0.0791454675324674,0.12552996802142838,-2.952999999999996,0.07284189610389599,-2.0698000000000008,-0.8831999999999951
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,256,6964.40678,417.8644068,0.07908271861471851,0.1263931956833336,-3.0107,0.07395060606060597,-2.2286,-0.7820999999999998
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,257,6964.40678,417.8644068,0.07742407792207781,0.13657440014545433,-4.055399999999999,0.07515359307359297,-2.8324,-1.222999999999999
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,258,6964.40678,417.8644068,0.0814630043290042,0.12586793447207795,-3.210000000000001,0.07674942424242412,-2.2070000000000007,-1.0030000000000001
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,259,6964.40678,417.8644068,0.08078315584415574,0.14244186270238102,-3.954500000000003,0.0781464632034631,-2.9650999999999996,-0.9894000000000034
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,270,7470.338983,448.22033897999995,0.0803539567099566,0.14067272055800858,-3.596200000000003,0.07783770562770552,-2.6296000000000035,-0.9665999999999997
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,271,7470.338983,448.22033897999995,0.08202791774891763,0.13517829892684005,-3.2764000000000024,0.0772151212121211,-2.5578000000000003,-0.7186000000000021
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,272,7470.338983,448.22033897999995,0.08031248917748907,0.1485947538714286,-3.4632000000000005,0.07866472727272716,-2.5107,-0.9525000000000006
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,273,7470.338983,448.22033897999995,0.08008169264069254,0.14029570930995666,-3.881599999999999,0.07731958008657999,-3.0471999999999966,-0.8344000000000023
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,274,7470.338983,448.22033897999995,0.08243075324675311,0.12570506085779234,-3.137299999999996,0.07645640259740248,-2.1625999999999976,-0.9746999999999986
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,285,7976.271186,478.57627116,0.0845811385281384,0.12855356468766246,-2.928900000000006,0.07655581818181806,-2.1544000000000025,-0.7745000000000033
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,286,7976.271186,478.57627116,0.08614493073593062,0.1543286693168834,-3.926700000000004,0.083832541125541,-2.777300000000004,-1.1494
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,287,7976.271186,478.57627116,0.08448652380952368,0.15022271890779237,-3.443399999999997,0.08013899567099556,-2.5460999999999956,-0.8973000000000013
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,288,7976.271186,478.57627116,0.08185022943722932,0.15220872240454558,-3.5238000000000014,0.07934994805194794,-2.3736000000000033,-1.1501999999999981
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,289,7976.271186,478.57627116,0.0825724502164501,0.15807432956450213,-3.4388000000000005,0.08086155844155833,-2.5289,-0.9099000000000004
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,300,8482.20339,508.93220340000005,0.08644845021645009,0.15069765463636361,-3.6625999999999976,0.08488935930735919,-2.5878999999999976,-1.0747
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,301,8482.20339,508.93220340000005,0.08638533766233755,0.1509426769030302,-3.2239999999999966,0.08507230735930725,-2.3249999999999957,-0.8990000000000009
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,302,8482.20339,508.93220340000005,0.08485819913419901,0.1727571054400434,-3.8993000000000038,0.08688270129870117,-2.9528000000000034,-0.9465000000000003
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,303,8482.20339,508.93220340000005,0.08376477056277044,0.14446396355757568,-3.917200000000001,0.07717863203463193,-2.996000000000002,-0.9211999999999989
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,304,8482.20339,508.93220340000005,0.09110946320346308,0.16672551574307354,-4.058899999999994,0.0889543896103895,-3.044099999999993,-1.014800000000001
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,315,8988.135593,539.28813558,0.09119348484848473,0.15957413527619044,-3.741799999999998,0.08615029437229427,-2.7368000000000023,-1.0049999999999955
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,316,8988.135593,539.28813558,0.08607684848484837,0.17242505943982692,-4.086799999999997,0.08551177489177478,-2.7952000000000012,-1.2915999999999954
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,317,8988.135593,539.28813558,0.0850309134199133,0.17177734699285704,-4.166899999999998,0.08467519913419902,-3.3049999999999997,-0.8618999999999986
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,318,8988.135593,539.28813558,0.08709735497835486,0.16364362587554124,-3.606099999999998,0.08465980519480508,-2.5914,-1.0146999999999977
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,319,8988.135593,539.28813558,0.08983843722943712,0.166492589544156,-3.803699999999999,0.08878199567099557,-2.635300000000001,-1.1683999999999983
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,330,9494.067797,569.6440678199999,0.08607141558441546,0.15988979835432904,-3.8033,0.08208007359307347,-2.5824,-1.2209000000000003
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,331,9494.067797,569.6440678199999,0.09082211688311675,0.18886203634090912,-4.1706,0.09265344155844144,-2.8064000000000036,-1.3641999999999967
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,332,9494.067797,569.6440678199999,0.0937777792207791,0.1747540403476191,-3.945699999999995,0.0929354502164501,-2.882399999999997,-1.0632999999999981
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,333,9494.067797,569.6440678199999,0.09375700865800854,0.16864730597943745,-3.7055000000000007,0.08927350649350639,-2.646000000000001,-1.0594999999999999
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,334,9494.067797,569.6440678199999,0.08908472727272715,0.16997774349177494,-4.017800000000001,0.0858834199134198,-2.934599999999996,-1.083200000000005
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,345,10000.0,600.0,0.09160129437229425,0.18802847006818174,-4.083099999999995,0.09096311255411244,-2.808,-1.2750999999999948
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,346,10000.0,600.0,0.09167999567099555,0.19910213184999986,-4.393900000000002,0.09253299567099556,-3.2590000000000003,-1.1349000000000018
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,347,10000.0,600.0,0.09370456277056265,0.18097724442013,-4.312899999999999,0.09107864069264057,-3.1910000000000025,-1.1218999999999966
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,348,10000.0,600.0,0.08788193939393928,0.17173852029393952,-4.270000000000003,0.08368082683982674,-2.889000000000003,-1.3810000000000002
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,349,10000.0,600.0,0.09258507792207779,0.1818520055253247,-4.161000000000001,0.0903773030303029,-2.8870000000000005,-1.274000000000001
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,47,500.0,30.0,0.018603090909090885,0.01933900967640716,-1.5940000000000083,0.02123935497835495,-1.0777000000000072,-0.5163000000000011
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,48,500.0,30.0,0.019052562770562744,0.01538227125021647,-1.4732000000000056,0.019575476190476164,-1.136400000000009,-0.33679999999999666
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,50,50.0,3.0,0.0115975844155844,7.066228008660371e-05,-0.02779999999999916,0.0045088354978354925,-0.006799999999998363,-0.021000000000000796
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,65,555.9322034,33.355932204000005,0.021150536796536768,0.03138988277575798,-2.953300000000006,0.026167658008657974,-1.5256000000000043,-1.4277000000000015
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,66,555.9322034,33.355932204000005,0.021432896103896072,0.024787238508658237,-1.6672000000000082,0.025560398268398232,-1.2684000000000069,-0.3988000000000014
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,67,555.9322034,33.355932204000005,0.019214813852813824,0.026691817232467475,-1.8085000000000022,0.02428928138528135,-1.2811000000000021,-0.5274000000000001
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,68,555.9322034,33.355932204000005,0.022044999999999967,0.023299983550000052,-1.7335999999999956,0.024681727272727237,-1.2025000000000006,-0.531099999999995
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,69,555.9322034,33.355932204000005,0.025821857142857105,0.020494561979220706,-1.3933999999999997,0.024781259740259704,-1.0807999999999964,-0.3126000000000033
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,80,1061.864407,63.711864420000005,0.03104805627705623,0.023639140609740306,-1.3753000000000029,0.02684730303030299,-1.1761000000000053,-0.1991999999999976
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,81,1061.864407,63.711864420000005,0.030237329004328965,0.027093391045454406,-1.6887000000000043,0.027412389610389575,-1.219300000000004,-0.46940000000000026
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,82,1061.864407,63.711864420000005,0.03022671861471857,0.027336900748701307,-1.4703000000000017,0.02881947186147182,-1.0572000000000017,-0.4131
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,83,1061.864407,63.711864420000005,0.029834264069264028,0.02983722931060629,-1.8314000000000021,0.02892965800865797,-1.4074999999999989,-0.4239000000000033
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,84,1061.864407,63.711864420000005,0.03154009090909086,0.040872254480952226,-2.125700000000002,0.03264885281385276,-1.5942000000000007,-0.5315000000000012
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,95,1567.79661,94.06779660000001,0.038157818181818126,0.03622916443441578,-1.8864000000000019,0.034673640692640645,-1.5608000000000004,-0.32560000000000144
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,96,1567.79661,94.06779660000001,0.03691762770562765,0.041192709590909045,-2.029600000000002,0.034605536796536746,-1.488900000000001,-0.5407000000000011
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,97,1567.79661,94.06779660000001,0.037618571428571376,0.03538979214350656,-1.743300000000005,0.03359591341991337,-1.3160000000000025,-0.42730000000000246
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,98,1567.79661,94.06779660000001,0.038256826839826785,0.0376371378954546,-1.9376999999999995,0.034710069264069214,-1.2241,-0.7135999999999996
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,99,1567.79661,94.06779660000001,0.0397638744588744,0.04529716470238094,-2.175200000000004,0.03901049350649345,-1.6754000000000033,-0.49980000000000047
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,110,3000.0,180.0,0.045256662337662276,0.05315296213787876,-2.396799999999999,0.043263735930735875,-1.726300000000002,-0.670499999999997
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,111,3000.0,180.0,0.04440945887445881,0.05124907915844165,-2.0450000000000017,0.0423954718614718,-1.5172999999999988,-0.527700000000003
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,112,3000.0,180.0,0.04891863203463197,0.04653466864545433,-1.999299999999998,0.04267754112554107,-1.5198000000000036,-0.4794999999999945
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,113,3000.0,180.0,0.04624011255411249,0.04652598193225102,-1.9506999999999977,0.042531246753246696,-1.528500000000001,-0.4221999999999966
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,114,3000.0,180.0,0.04743291774891768,0.05896456626428569,-2.1828000000000003,0.048929155844155775,-1.705599999999997,-0.4772000000000034
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,125,3000.0,180.0,0.04685219480519474,0.05296026399805199,-2.0463000000000022,0.045188783549783486,-1.5287000000000006,-0.5176000000000016
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,126,3000.0,180.0,0.04548209090909085,0.04510369030909087,-1.8618999999999986,0.04149581818181813,-1.377900000000004,-0.48399999999999466
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,127,3000.0,180.0,0.04600999134199127,0.04427716133701299,-2.122799999999998,0.04037558008658002,-1.3819000000000017,-0.7408999999999963
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,128,3000.0,180.0,0.048029073593073526,0.05087166235194813,-2.046199999999999,0.047140047619047554,-1.4616000000000042,-0.5845999999999947
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,129,3000.0,180.0,0.04472343290043283,0.05411341075454544,-2.0852999999999966,0.044268632034631966,-1.6552999999999969,-0.4299999999999997
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,140,3000.0,180.0,0.04652770562770556,0.044433168186796636,-1.9174999999999969,0.04071038961038955,-1.3879999999999981,-0.5294999999999987
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,141,3000.0,180.0,0.043096017316017254,0.04439341434999997,-1.814700000000002,0.03925068398268393,-1.3847000000000023,-0.4299999999999997
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,142,3000.0,180.0,0.04632384848484841,0.04432172805454539,-1.9823999999999984,0.04158935930735924,-1.336199999999998,-0.6462000000000003
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,143,3000.0,180.0,0.0447701428571428,0.04379956705043289,-2.0563999999999965,0.04006194372294367,-1.6265999999999963,-0.4298000000000002
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,144,3000.0,180.0,0.045042363636363575,0.05162197250714286,-2.3364000000000047,0.04470262337662332,-1.736699999999999,-0.5997000000000057
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,155,3000.0,180.0,0.043943683982683925,0.05311247940454544,-2.283300000000004,0.04357183549783544,-1.6608000000000018,-0.6225000000000023
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,156,3000.0,180.0,0.04563879220779214,0.048098602874675316,-1.9029000000000025,0.04294445021645016,-1.2327000000000012,-0.6702000000000012
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,157,3000.0,180.0,0.047809233766233694,0.05199791424242423,-2.3257000000000048,0.04682093073593067,-1.7494000000000014,-0.5763000000000034
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,158,3000.0,180.0,0.04489073593073587,0.0587341021675325,-2.3984999999999985,0.04630338528138522,-1.6829999999999998,-0.7154999999999987
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,159,3000.0,180.0,0.04552897402597396,0.05032504583441557,-1.9380000000000024,0.04364581385281379,-1.2182999999999993,-0.7197000000000031
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,170,3000.0,180.0,0.046214030303030236,0.04998702903181802,-2.1839999999999975,0.042672536796536736,-1.5113999999999947,-0.6726000000000028
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,171,3000.0,180.0,0.043723727272727206,0.05104714001753241,-2.130600000000001,0.04202881385281379,-1.5116999999999976,-0.6189000000000036
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,172,3000.0,180.0,0.045879216450216385,0.04928008728333334,-1.9810999999999979,0.044257246753246694,-1.5949999999999989,-0.386099999999999
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,173,3000.0,180.0,0.046135450216450144,0.05520729932142861,-2.278799999999997,0.04592135497835491,-1.8145000000000024,-0.4642999999999944
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,174,3000.0,180.0,0.046365593073593,0.05569291656818185,-2.1030000000000015,0.046303168831168764,-1.4817000000000036,-0.621299999999998
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,185,3000.0,180.0,0.05020515151515144,0.05371168180064935,-2.204900000000002,0.04823328138528131,-1.4849999999999994,-0.7199000000000026
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,186,3000.0,180.0,0.04908564935064928,0.04963436775238101,-1.8359000000000023,0.044921463203463144,-1.3098000000000027,-0.5260999999999996
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,187,3000.0,180.0,0.04807620346320339,0.05176520135000002,-1.9760999999999953,0.044948108225108155,-1.495899999999999,-0.4801999999999964
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,188,3000.0,180.0,0.04609378354978348,0.05032522187835485,-2.216000000000001,0.04349392207792201,-1.5527000000000015,-0.6632999999999996
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,189,3000.0,180.0,0.047354406926406856,0.05727213711363638,-2.036999999999999,0.047187017316017245,-1.704900000000002,-0.33209999999999695
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,195,3000.0,180.0,0.04659602164502158,0.04743174193636371,-1.9543999999999997,0.04248913852813847,-1.1891000000000034,-0.7652999999999963
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,196,3000.0,180.0,0.045680701298701235,0.05250392079285706,-2.2901999999999987,0.04228559307359302,-1.9059000000000026,-0.3842999999999961
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,197,3000.0,180.0,0.047453497835497765,0.055729657857142886,-2.0360999999999976,0.04641796969696963,-1.3624999999999972,-0.6736000000000004
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,198,3000.0,180.0,0.04846332467532461,0.04285591738852821,-1.8867999999999938,0.0407260086580086,-1.5032999999999959,-0.38349999999999795
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,199,3000.0,180.0,0.048484238095238025,0.05516209252034635,-2.3766999999999996,0.04630796103896097,-1.654200000000003,-0.7224999999999966
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,210,3000.0,180.0,0.04671061038961032,0.052714932024675185,-2.2379999999999995,0.043969341991341934,-1.7660999999999945,-0.4719000000000051
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,211,3000.0,180.0,0.050466809523809456,0.04533121079610395,-1.9326000000000008,0.044775181818181756,-1.3079999999999998,-0.6246000000000009
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,212,3000.0,180.0,0.049426151515151444,0.05693650913636361,-2.0930000000000035,0.04846926839826833,-1.627200000000002,-0.46580000000000155
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,213,3000.0,180.0,0.04966136363636357,0.047990914903246806,-1.8560999999999979,0.04270358008658003,-1.3296999999999954,-0.5264000000000024
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,214,3000.0,180.0,0.0490337272727272,0.06367409012857149,-2.333600000000004,0.048709584415584345,-1.568000000000005,-0.7655999999999992
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,225,3000.0,180.0,0.05034141125541118,0.05385221992142861,-2.184599999999996,0.04754251515151508,-1.7528999999999968,-0.4316999999999993
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,226,3000.0,180.0,0.04824888744588737,0.051386183672727244,-2.0272000000000006,0.04332087445887439,-1.640500000000003,-0.3866999999999976
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,227,3000.0,180.0,0.051319619047618975,0.04472040020454542,-1.7934000000000054,0.044822064935064874,-1.2295000000000016,-0.5639000000000038
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,228,3000.0,180.0,0.04977116883116876,0.05139602068961039,-1.9962000000000018,0.045549251082251024,-1.4200000000000017,-0.5762
Water_1mm_Constant_BPAGDA,Water,1mm,Constant,Water_1mm,229,3000.0,180.0,0.05110513852813846,0.05537380121818173,-2.1357,0.04799283549783543,-1.4885999999999981,-0.6471000000000018
